Job_ID,Machine_ID,Job_Status,Energy_Consumption,pred_abnormal_prob,orig_Scheduled_start,orig_Scheduled_end,priority_score,optimized_start,optimized_end,Processing_Time
J557,M04,Completed,4.66,0.0,2023-03-22 04:40:00,2023-03-22 05:24:00,,2023-03-23 18:30:00,2023-03-23 19:14:00,44.0
J561,M04,Completed,8.3,0.0,2023-03-22 05:20:00,2023-03-22 06:04:00,,2023-03-23 19:14:00,2023-03-23 19:58:00,44.0
J572,M04,Completed,11.44,0.0,2023-03-22 07:10:00,2023-03-22 08:40:00,,2023-03-23 19:58:00,2023-03-23 21:28:00,90.0
J577,M04,Delayed,5.13,1.0,2023-03-22 08:00:00,2023-03-22 09:39:00,,2023-03-23 21:28:00,2023-03-23 23:07:00,99.0
J580,M04,Completed,9.13,0.006666666666666667,2023-03-22 08:30:00,2023-03-22 08:58:00,,2023-03-23 23:07:00,2023-03-23 23:35:00,28.0
J588,M04,Failed,13.0,0.9266666666666666,2023-03-22 09:50:00,2023-03-22 11:26:00,,2023-03-23 23:35:00,2023-03-24 01:11:00,96.0
J597,M04,Completed,11.0,0.0,2023-03-22 11:20:00,2023-03-22 12:24:00,,2023-03-24 01:11:00,2023-03-24 02:15:00,64.0
J598,M04,Completed,2.43,0.14,2023-03-22 11:30:00,2023-03-22 13:12:00,,2023-03-24 02:15:00,2023-03-24 03:57:00,102.0
J599,M04,Delayed,7.05,0.9933333333333333,2023-03-22 11:40:00,2023-03-22 13:05:00,,2023-03-24 03:57:00,2023-03-24 05:22:00,85.0
J602,M04,Delayed,7.93,1.0,2023-03-22 12:10:00,2023-03-22 13:29:00,,2023-03-24 05:22:00,2023-03-24 06:41:00,79.0
J605,M04,Completed,9.27,0.0,2023-03-22 12:40:00,2023-03-22 13:05:00,,2023-03-24 06:41:00,2023-03-24 07:06:00,25.0
J623,M04,Completed,9.16,0.0,2023-03-22 15:40:00,2023-03-22 17:29:00,,2023-03-24 07:06:00,2023-03-24 08:55:00,109.0
J635,M04,Failed,7.9,0.96,2023-03-22 17:40:00,2023-03-22 19:23:00,,2023-03-24 08:55:00,2023-03-24 10:38:00,103.0
J637,M04,Failed,13.13,0.9866666666666667,2023-03-22 18:00:00,2023-03-22 19:25:00,,2023-03-24 10:38:00,2023-03-24 12:03:00,85.0
J642,M04,Delayed,11.89,1.0,2023-03-22 18:50:00,2023-03-22 19:33:00,,2023-03-24 12:03:00,2023-03-24 12:46:00,43.0
J650,M04,Completed,9.56,0.0,2023-03-22 20:10:00,2023-03-22 21:50:00,,2023-03-24 12:46:00,2023-03-24 14:26:00,100.0
J653,M04,Delayed,12.56,0.9933333333333333,2023-03-22 20:40:00,2023-03-22 21:01:00,,2023-03-24 14:26:00,2023-03-24 14:47:00,21.0
J655,M04,Completed,4.61,0.0,2023-03-22 21:00:00,2023-03-22 21:46:00,,2023-03-24 14:47:00,2023-03-24 15:33:00,46.0
J661,M04,Completed,13.23,0.0,2023-03-22 22:00:00,2023-03-22 23:19:00,,2023-03-24 15:33:00,2023-03-24 16:52:00,79.0
J681,M04,Completed,11.06,0.006666666666666667,2023-03-23 01:20:00,2023-03-23 02:27:00,,2023-03-24 16:52:00,2023-03-24 17:59:00,67.0
J683,M04,Completed,6.99,0.0,2023-03-23 01:40:00,2023-03-23 02:26:00,,2023-03-24 17:59:00,2023-03-24 18:45:00,46.0
J697,M04,Delayed,7.6,0.9933333333333333,2023-03-23 04:00:00,2023-03-23 05:14:00,,2023-03-24 18:45:00,2023-03-24 19:59:00,74.0
J707,M04,Delayed,6.24,0.9866666666666667,2023-03-23 05:40:00,2023-03-23 06:21:00,,2023-03-24 19:59:00,2023-03-24 20:40:00,41.0
J709,M04,Failed,13.22,0.9866666666666667,2023-03-23 06:00:00,2023-03-23 07:21:00,,2023-03-24 20:40:00,2023-03-24 22:01:00,81.0
J711,M04,Completed,11.54,0.0,2023-03-23 06:20:00,2023-03-23 06:58:00,,2023-03-24 22:01:00,2023-03-24 22:39:00,38.0
J714,M04,Delayed,5.4,0.9933333333333333,2023-03-23 06:50:00,2023-03-23 07:32:00,,2023-03-24 22:39:00,2023-03-24 23:21:00,42.0
J718,M04,Completed,5.32,0.013333333333333334,2023-03-23 07:30:00,2023-03-23 09:11:00,,2023-03-24 23:21:00,2023-03-25 01:02:00,101.0
J719,M04,Completed,4.96,0.0,2023-03-23 07:40:00,2023-03-23 09:12:00,,2023-03-25 01:02:00,2023-03-25 02:34:00,92.0
J722,M04,Completed,14.48,0.0,2023-03-23 08:10:00,2023-03-23 08:50:00,,2023-03-25 02:34:00,2023-03-25 03:14:00,40.0
J723,M04,Failed,4.56,0.9133333333333333,2023-03-23 08:20:00,2023-03-23 10:19:00,,2023-03-25 03:14:00,2023-03-25 05:13:00,119.0
J725,M04,Completed,12.68,0.0,2023-03-23 08:40:00,2023-03-23 10:37:00,,2023-03-25 05:13:00,2023-03-25 07:10:00,117.0
J729,M04,Delayed,4.45,1.0,2023-03-23 09:20:00,2023-03-23 10:09:00,,2023-03-25 07:10:00,2023-03-25 07:59:00,49.0
J732,M04,Completed,2.33,0.0,2023-03-23 09:50:00,2023-03-23 10:21:00,,2023-03-25 07:59:00,2023-03-25 08:30:00,31.0
J739,M04,Completed,11.77,0.0,2023-03-23 11:00:00,2023-03-23 12:38:00,,2023-03-25 08:30:00,2023-03-25 10:08:00,98.0
J743,M04,Failed,6.9,1.0,2023-03-23 11:40:00,2023-03-23 12:33:00,,2023-03-25 10:08:00,2023-03-25 11:01:00,53.0
J752,M04,Delayed,12.13,0.9866666666666667,2023-03-23 13:10:00,2023-03-23 15:00:00,,2023-03-25 11:01:00,2023-03-25 12:51:00,110.0
J755,M04,Delayed,10.96,0.9933333333333333,2023-03-23 13:40:00,2023-03-23 15:40:00,,2023-03-25 12:51:00,2023-03-25 14:51:00,120.0
J757,M04,Completed,7.84,0.0,2023-03-23 14:00:00,2023-03-23 15:07:00,,2023-03-25 14:51:00,2023-03-25 15:58:00,67.0
J758,M04,Completed,2.32,0.006666666666666667,2023-03-23 14:10:00,2023-03-23 14:42:00,,2023-03-25 15:58:00,2023-03-25 16:30:00,32.0
J759,M04,Delayed,12.41,0.9866666666666667,2023-03-23 14:20:00,2023-03-23 16:13:00,,2023-03-25 16:30:00,2023-03-25 18:23:00,113.0
J762,M04,Completed,11.27,0.0,2023-03-23 14:50:00,2023-03-23 16:06:00,,2023-03-25 18:23:00,2023-03-25 19:39:00,76.0
J764,M04,Completed,3.23,0.0,2023-03-23 15:10:00,2023-03-23 16:47:00,,2023-03-25 19:39:00,2023-03-25 21:16:00,97.0
J766,M04,Delayed,8.86,1.0,2023-03-23 15:30:00,2023-03-23 17:08:00,,2023-03-25 21:16:00,2023-03-25 22:54:00,98.0
J768,M04,Completed,5.3,0.013333333333333334,2023-03-23 15:50:00,2023-03-23 17:17:00,,2023-03-25 22:54:00,2023-03-26 00:21:00,87.0
J772,M04,Delayed,12.02,1.0,2023-03-23 16:30:00,2023-03-23 17:41:00,,2023-03-26 00:21:00,2023-03-26 01:32:00,71.0
J785,M04,Completed,5.17,0.0,2023-03-23 18:40:00,2023-03-23 20:17:00,,2023-03-26 01:32:00,2023-03-26 03:09:00,97.0
J788,M04,Failed,5.25,0.9866666666666667,2023-03-23 19:10:00,2023-03-23 20:35:00,,2023-03-26 03:09:00,2023-03-26 04:34:00,85.0
J792,M04,Completed,4.08,0.0,2023-03-23 19:50:00,2023-03-23 21:00:00,,2023-03-26 04:34:00,2023-03-26 05:44:00,70.0
J810,M04,Completed,3.53,0.0,2023-03-23 22:50:00,2023-03-24 00:14:00,,2023-03-26 05:44:00,2023-03-26 07:08:00,84.0
J815,M04,Failed,4.94,0.98,2023-03-23 23:40:00,2023-03-24 01:23:00,,2023-03-26 07:08:00,2023-03-26 08:51:00,103.0
J820,M04,Delayed,13.79,0.9933333333333333,2023-03-24 00:30:00,2023-03-24 02:19:00,,2023-03-26 08:51:00,2023-03-26 10:40:00,109.0
J821,M04,Completed,8.58,0.0,2023-03-24 00:40:00,2023-03-24 01:04:00,,2023-03-26 10:40:00,2023-03-26 11:04:00,24.0
J830,M04,Completed,3.36,0.0,2023-03-24 02:10:00,2023-03-24 02:34:00,,2023-03-26 11:04:00,2023-03-26 11:28:00,24.0
J834,M04,Completed,12.87,0.0,2023-03-24 02:50:00,2023-03-24 04:01:00,,2023-03-26 11:28:00,2023-03-26 12:39:00,71.0
J841,M04,Delayed,4.38,1.0,2023-03-24 04:00:00,2023-03-24 05:31:00,,2023-03-26 12:39:00,2023-03-26 14:10:00,91.0
J844,M04,Completed,8.75,0.0,2023-03-24 04:30:00,2023-03-24 05:28:00,,2023-03-26 14:10:00,2023-03-26 15:08:00,58.0
J845,M04,Completed,14.19,0.02,2023-03-24 04:40:00,2023-03-24 05:20:00,,2023-03-26 15:08:00,2023-03-26 15:48:00,40.0
J847,M04,Failed,6.05,0.9933333333333333,2023-03-24 05:00:00,2023-03-24 06:13:00,,2023-03-26 15:48:00,2023-03-26 17:01:00,73.0
J855,M04,Completed,13.56,0.006666666666666667,2023-03-24 06:20:00,2023-03-24 07:50:00,,2023-03-26 17:01:00,2023-03-26 18:31:00,90.0
J856,M04,Failed,7.53,0.9666666666666667,2023-03-24 06:30:00,2023-03-24 07:32:00,,2023-03-26 18:31:00,2023-03-26 19:33:00,62.0
J857,M04,Completed,13.79,0.0,2023-03-24 06:40:00,2023-03-24 07:42:00,,2023-03-26 19:33:00,2023-03-26 20:35:00,62.0
J859,M04,Delayed,10.09,0.9933333333333333,2023-03-24 07:00:00,2023-03-24 07:28:00,,2023-03-26 20:35:00,2023-03-26 21:03:00,28.0
J860,M04,Completed,8.07,0.0,2023-03-24 07:10:00,2023-03-24 08:52:00,,2023-03-26 21:03:00,2023-03-26 22:45:00,102.0
J865,M04,Completed,7.76,0.006666666666666667,2023-03-24 08:00:00,2023-03-24 09:17:00,,2023-03-26 22:45:00,2023-03-27 00:02:00,77.0
J868,M04,Delayed,7.36,0.9933333333333333,2023-03-24 08:30:00,2023-03-24 09:03:00,,2023-03-27 00:02:00,2023-03-27 00:35:00,33.0
J869,M04,Completed,13.37,0.0,2023-03-24 08:40:00,2023-03-24 09:19:00,,2023-03-27 00:35:00,2023-03-27 01:14:00,39.0
J886,M04,Completed,9.4,0.013333333333333334,2023-03-24 11:30:00,2023-03-24 11:55:00,,2023-03-27 01:14:00,2023-03-27 01:39:00,25.0
J887,M04,Completed,11.47,0.0,2023-03-24 11:40:00,2023-03-24 13:25:00,,2023-03-27 01:39:00,2023-03-27 03:24:00,105.0
J893,M04,Completed,12.2,0.0,2023-03-24 12:40:00,2023-03-24 14:35:00,,2023-03-27 03:24:00,2023-03-27 05:19:00,115.0
J896,M04,Completed,2.05,0.04,2023-03-24 13:10:00,2023-03-24 14:59:00,,2023-03-27 05:19:00,2023-03-27 07:08:00,109.0
J909,M04,Completed,13.6,0.0,2023-03-24 15:20:00,2023-03-24 17:16:00,,2023-03-27 07:08:00,2023-03-27 09:04:00,116.0
J912,M04,Failed,13.88,1.0,2023-03-24 15:50:00,2023-03-24 17:02:00,,2023-03-27 09:04:00,2023-03-27 10:16:00,72.0
J917,M04,Completed,6.24,0.0,2023-03-24 16:40:00,2023-03-24 17:20:00,,2023-03-27 10:16:00,2023-03-27 10:56:00,40.0
J918,M04,Failed,12.06,0.9666666666666667,2023-03-24 16:50:00,2023-03-24 18:46:00,,2023-03-27 10:56:00,2023-03-27 12:52:00,116.0
J920,M04,Completed,9.59,0.013333333333333334,2023-03-24 17:10:00,2023-03-24 17:53:00,,2023-03-27 12:52:00,2023-03-27 13:35:00,43.0
J924,M04,Delayed,3.01,0.9733333333333334,2023-03-24 17:50:00,2023-03-24 19:14:00,,2023-03-27 13:35:00,2023-03-27 14:59:00,84.0
J942,M04,Completed,4.97,0.006666666666666667,2023-03-24 20:50:00,2023-03-24 21:10:00,,2023-03-27 14:59:00,2023-03-27 15:19:00,20.0
J943,M04,Failed,12.6,0.9866666666666667,2023-03-24 21:00:00,2023-03-24 22:11:00,,2023-03-27 15:19:00,2023-03-27 16:30:00,71.0
J945,M04,Delayed,2.46,0.9933333333333333,2023-03-24 21:20:00,2023-03-24 21:53:00,,2023-03-27 16:30:00,2023-03-27 17:03:00,33.0
J950,M04,Completed,4.0,0.0,2023-03-24 22:10:00,2023-03-24 23:42:00,,2023-03-27 17:03:00,2023-03-27 18:35:00,92.0
J955,M04,Failed,14.79,0.9066666666666666,2023-03-24 23:00:00,2023-03-24 23:55:00,,2023-03-27 18:35:00,2023-03-27 19:30:00,55.0
J959,M04,Completed,14.44,0.0,2023-03-24 23:40:00,2023-03-25 01:04:00,,2023-03-27 19:30:00,2023-03-27 20:54:00,84.0
J960,M04,Completed,3.03,0.0,2023-03-24 23:50:00,2023-03-25 01:18:00,,2023-03-27 20:54:00,2023-03-27 22:22:00,88.0
J961,M04,Completed,2.24,0.0,2023-03-25 00:00:00,2023-03-25 01:33:00,,2023-03-27 22:22:00,2023-03-27 23:55:00,93.0
J963,M04,Completed,11.33,0.006666666666666667,2023-03-25 00:20:00,2023-03-25 02:01:00,,2023-03-27 23:55:00,2023-03-28 01:36:00,101.0
J970,M04,Completed,4.4,0.006666666666666667,2023-03-25 01:30:00,2023-03-25 02:45:00,,2023-03-28 01:36:00,2023-03-28 02:51:00,75.0
J984,M04,Delayed,9.05,1.0,2023-03-25 03:50:00,2023-03-25 05:04:00,,2023-03-28 02:51:00,2023-03-28 04:05:00,74.0
J988,M04,Completed,8.83,0.0,2023-03-25 04:30:00,2023-03-25 06:14:00,,2023-03-28 04:05:00,2023-03-28 05:49:00,104.0
J008,M05,Completed,13.86,0.0,2023-03-18 09:10:00,2023-03-18 10:29:00,,2023-03-18 09:10:00,2023-03-18 10:29:00,79.0
J015,M05,Completed,3.67,0.0,2023-03-18 10:20:00,2023-03-18 12:04:00,,2023-03-18 10:29:00,2023-03-18 12:13:00,104.0
J018,M05,Completed,10.95,0.0,2023-03-18 10:50:00,2023-03-18 11:45:00,,2023-03-18 12:13:00,2023-03-18 13:08:00,55.0
J020,M05,Completed,14.19,0.0,2023-03-18 11:10:00,2023-03-18 11:52:00,,2023-03-18 13:08:00,2023-03-18 13:50:00,42.0
J030,M05,Completed,10.36,0.006666666666666667,2023-03-18 12:50:00,2023-03-18 13:56:00,,2023-03-18 13:50:00,2023-03-18 14:56:00,66.0
J052,M05,Completed,9.2,0.006666666666666667,2023-03-18 16:30:00,2023-03-18 16:53:00,,2023-03-18 16:30:00,2023-03-18 16:53:00,23.0
J054,M05,Delayed,6.66,1.0,2023-03-18 16:50:00,2023-03-18 17:54:00,,2023-03-18 16:53:00,2023-03-18 17:57:00,64.0
J055,M05,Completed,13.1,0.006666666666666667,2023-03-18 17:00:00,2023-03-18 18:56:00,,2023-03-18 17:57:00,2023-03-18 19:53:00,116.0
J059,M05,Delayed,6.06,1.0,2023-03-18 17:40:00,2023-03-18 18:42:00,,2023-03-18 19:53:00,2023-03-18 20:55:00,62.0
J072,M05,Completed,6.05,0.0,2023-03-18 19:50:00,2023-03-18 20:58:00,,2023-03-18 20:55:00,2023-03-18 22:03:00,68.0
J075,M05,Completed,7.52,0.0,2023-03-18 20:20:00,2023-03-18 21:45:00,,2023-03-18 22:03:00,2023-03-18 23:28:00,85.0
J079,M05,Delayed,7.43,0.9933333333333333,2023-03-18 21:00:00,2023-03-18 22:24:00,,2023-03-18 23:28:00,2023-03-19 00:52:00,84.0
J084,M05,Delayed,11.36,0.9933333333333333,2023-03-18 21:50:00,2023-03-18 23:07:00,,2023-03-19 00:52:00,2023-03-19 02:09:00,77.0
J086,M05,Completed,14.07,0.0,2023-03-18 22:10:00,2023-03-18 23:27:00,,2023-03-19 02:09:00,2023-03-19 03:26:00,77.0
J094,M05,Delayed,7.61,1.0,2023-03-18 23:30:00,2023-03-19 00:21:00,,2023-03-19 03:26:00,2023-03-19 04:17:00,51.0
J096,M05,Delayed,10.67,0.9866666666666667,2023-03-18 23:50:00,2023-03-19 01:40:00,,2023-03-19 04:17:00,2023-03-19 06:07:00,110.0
J099,M05,Failed,3.17,0.92,2023-03-19 00:20:00,2023-03-19 00:53:00,,2023-03-19 06:07:00,2023-03-19 06:40:00,33.0
J101,M05,Completed,4.73,0.0,2023-03-19 00:40:00,2023-03-19 01:17:00,,2023-03-19 06:40:00,2023-03-19 07:17:00,37.0
J103,M05,Delayed,9.97,1.0,2023-03-19 01:00:00,2023-03-19 02:45:00,,2023-03-19 07:17:00,2023-03-19 09:02:00,105.0
J104,M05,Completed,8.45,0.0,2023-03-19 01:10:00,2023-03-19 02:12:00,,2023-03-19 09:02:00,2023-03-19 10:04:00,62.0
J108,M05,Completed,14.78,0.006666666666666667,2023-03-19 01:50:00,2023-03-19 03:08:00,,2023-03-19 10:04:00,2023-03-19 11:22:00,78.0
J109,M05,Completed,5.14,0.013333333333333334,2023-03-19 02:00:00,2023-03-19 03:42:00,,2023-03-19 11:22:00,2023-03-19 13:04:00,102.0
J110,M05,Completed,9.31,0.006666666666666667,2023-03-19 02:10:00,2023-03-19 03:57:00,,2023-03-19 13:04:00,2023-03-19 14:51:00,107.0
J121,M05,Completed,8.06,0.0,2023-03-19 04:00:00,2023-03-19 04:39:00,,2023-03-19 14:51:00,2023-03-19 15:30:00,39.0
J129,M05,Completed,7.75,0.0,2023-03-19 05:20:00,2023-03-19 06:05:00,,2023-03-19 15:30:00,2023-03-19 16:15:00,45.0
J140,M05,Completed,8.54,0.0,2023-03-19 07:10:00,2023-03-19 08:50:00,,2023-03-19 16:15:00,2023-03-19 17:55:00,100.0
J145,M05,Completed,7.26,0.0,2023-03-19 08:00:00,2023-03-19 08:22:00,,2023-03-19 17:55:00,2023-03-19 18:17:00,22.0
J149,M05,Failed,11.84,0.9733333333333334,2023-03-19 08:40:00,2023-03-19 10:20:00,,2023-03-19 18:17:00,2023-03-19 19:57:00,100.0
J152,M05,Completed,9.32,0.013333333333333334,2023-03-19 09:10:00,2023-03-19 10:56:00,,2023-03-19 19:57:00,2023-03-19 21:43:00,106.0
J153,M05,Completed,5.45,0.0,2023-03-19 09:20:00,2023-03-19 10:26:00,,2023-03-19 21:43:00,2023-03-19 22:49:00,66.0
J158,M05,Completed,7.69,0.0,2023-03-19 10:10:00,2023-03-19 12:03:00,,2023-03-19 22:49:00,2023-03-20 00:42:00,113.0
J164,M05,Delayed,4.22,0.9933333333333333,2023-03-19 11:10:00,2023-03-19 12:06:00,,2023-03-20 00:42:00,2023-03-20 01:38:00,56.0
J171,M05,Completed,13.69,0.0,2023-03-19 12:20:00,2023-03-19 13:32:00,,2023-03-20 01:38:00,2023-03-20 02:50:00,72.0
J176,M05,Completed,2.62,0.006666666666666667,2023-03-19 13:10:00,2023-03-19 14:50:00,,2023-03-20 02:50:00,2023-03-20 04:30:00,100.0
J197,M05,Delayed,9.75,0.98,2023-03-19 16:40:00,2023-03-19 17:01:00,,2023-03-20 04:30:00,2023-03-20 04:51:00,21.0
J203,M05,Delayed,3.81,1.0,2023-03-19 17:40:00,2023-03-19 18:41:00,,2023-03-20 04:51:00,2023-03-20 05:52:00,61.0
J207,M05,Completed,3.53,0.006666666666666667,2023-03-19 18:20:00,2023-03-19 18:41:00,,2023-03-20 05:52:00,2023-03-20 06:13:00,21.0
J218,M05,Delayed,10.74,1.0,2023-03-19 20:10:00,2023-03-19 21:21:00,,2023-03-20 06:13:00,2023-03-20 07:24:00,71.0
J219,M05,Completed,11.19,0.006666666666666667,2023-03-19 20:20:00,2023-03-19 22:07:00,,2023-03-20 07:24:00,2023-03-20 09:11:00,107.0
J220,M05,Completed,4.22,0.0,2023-03-19 20:30:00,2023-03-19 21:40:00,,2023-03-20 09:11:00,2023-03-20 10:21:00,70.0
J224,M05,Delayed,9.63,0.9933333333333333,2023-03-19 21:10:00,2023-03-19 22:35:00,,2023-03-20 10:21:00,2023-03-20 11:46:00,85.0
J227,M05,Delayed,6.97,1.0,2023-03-19 21:40:00,2023-03-19 23:29:00,,2023-03-20 11:46:00,2023-03-20 13:35:00,109.0
J238,M05,Completed,7.18,0.006666666666666667,2023-03-19 23:30:00,2023-03-20 01:05:00,,2023-03-20 13:35:00,2023-03-20 15:10:00,95.0
J242,M05,Completed,10.33,0.0,2023-03-20 00:10:00,2023-03-20 01:52:00,,2023-03-20 15:10:00,2023-03-20 16:52:00,102.0
J252,M05,Completed,13.14,0.0,2023-03-20 01:50:00,2023-03-20 02:28:00,,2023-03-20 16:52:00,2023-03-20 17:30:00,38.0
J254,M05,Delayed,14.38,1.0,2023-03-20 02:10:00,2023-03-20 02:48:00,,2023-03-20 17:30:00,2023-03-20 18:08:00,38.0
J258,M05,Completed,9.23,0.006666666666666667,2023-03-20 02:50:00,2023-03-20 03:18:00,,2023-03-20 18:08:00,2023-03-20 18:36:00,28.0
J262,M05,Failed,4.24,0.9466666666666667,2023-03-20 03:30:00,2023-03-20 05:24:00,,2023-03-20 18:36:00,2023-03-20 20:30:00,114.0
J266,M05,Delayed,12.26,1.0,2023-03-20 04:10:00,2023-03-20 05:46:00,,2023-03-20 20:30:00,2023-03-20 22:06:00,96.0
J274,M05,Completed,4.29,0.013333333333333334,2023-03-20 05:30:00,2023-03-20 05:50:00,,2023-03-20 22:06:00,2023-03-20 22:26:00,20.0
J280,M05,Completed,9.66,0.0,2023-03-20 06:30:00,2023-03-20 07:36:00,,2023-03-20 22:26:00,2023-03-20 23:32:00,66.0
J290,M05,Completed,10.72,0.0,2023-03-20 08:10:00,2023-03-20 09:31:00,,2023-03-20 23:32:00,2023-03-21 00:53:00,81.0
J303,M05,Completed,6.46,0.006666666666666667,2023-03-20 10:20:00,2023-03-20 10:58:00,,2023-03-21 00:53:00,2023-03-21 01:31:00,38.0
J305,M05,Completed,12.46,0.0,2023-03-20 10:40:00,2023-03-20 12:09:00,,2023-03-21 01:31:00,2023-03-21 03:00:00,89.0
J313,M05,Failed,4.65,1.0,2023-03-20 12:00:00,2023-03-20 12:59:00,,2023-03-21 03:00:00,2023-03-21 03:59:00,59.0
J314,M05,Completed,10.52,0.0,2023-03-20 12:10:00,2023-03-20 14:03:00,,2023-03-21 03:59:00,2023-03-21 05:52:00,113.0
J315,M05,Completed,4.67,0.0,2023-03-20 12:20:00,2023-03-20 13:11:00,,2023-03-21 05:52:00,2023-03-21 06:43:00,51.0
J317,M05,Completed,4.67,0.0,2023-03-20 12:40:00,2023-03-20 13:50:00,,2023-03-21 06:43:00,2023-03-21 07:53:00,70.0
J324,M05,Delayed,11.65,0.9733333333333334,2023-03-20 13:50:00,2023-03-20 14:11:00,,2023-03-21 07:53:00,2023-03-21 08:14:00,21.0
J328,M05,Completed,13.77,0.0,2023-03-20 14:30:00,2023-03-20 15:27:00,,2023-03-21 08:14:00,2023-03-21 09:11:00,57.0
J329,M05,Delayed,2.64,0.98,2023-03-20 14:40:00,2023-03-20 15:54:00,,2023-03-21 09:11:00,2023-03-21 10:25:00,74.0
J332,M05,Completed,9.52,0.04,2023-03-20 15:10:00,2023-03-20 17:04:00,,2023-03-21 10:25:00,2023-03-21 12:19:00,114.0
J335,M05,Completed,13.01,0.0,2023-03-20 15:40:00,2023-03-20 16:39:00,,2023-03-21 12:19:00,2023-03-21 13:18:00,59.0
J336,M05,Completed,10.4,0.02,2023-03-20 15:50:00,2023-03-20 16:15:00,,2023-03-21 13:18:00,2023-03-21 13:43:00,25.0
J340,M05,Delayed,6.8,0.9933333333333333,2023-03-20 16:30:00,2023-03-20 17:28:00,,2023-03-21 13:43:00,2023-03-21 14:41:00,58.0
J345,M05,Failed,6.03,0.9933333333333333,2023-03-20 17:20:00,2023-03-20 17:57:00,,2023-03-21 14:41:00,2023-03-21 15:18:00,37.0
J357,M05,Completed,11.31,0.0,2023-03-20 19:20:00,2023-03-20 21:16:00,,2023-03-21 15:18:00,2023-03-21 17:14:00,116.0
J360,M05,Completed,8.0,0.0,2023-03-20 19:50:00,2023-03-20 20:19:00,,2023-03-21 17:14:00,2023-03-21 17:43:00,29.0
J361,M05,Completed,4.43,0.006666666666666667,2023-03-20 20:00:00,2023-03-20 21:23:00,,2023-03-21 17:43:00,2023-03-21 19:06:00,83.0
J364,M05,Completed,6.41,0.006666666666666667,2023-03-20 20:30:00,2023-03-20 22:25:00,,2023-03-21 19:06:00,2023-03-21 21:01:00,115.0
J365,M05,Completed,9.52,0.0,2023-03-20 20:40:00,2023-03-20 22:26:00,,2023-03-21 21:01:00,2023-03-21 22:47:00,106.0
J367,M05,Completed,12.38,0.006666666666666667,2023-03-20 21:00:00,2023-03-20 21:38:00,,2023-03-21 22:47:00,2023-03-21 23:25:00,38.0
J373,M05,Completed,4.05,0.0,2023-03-20 22:00:00,2023-03-20 23:35:00,,2023-03-21 23:25:00,2023-03-22 01:00:00,95.0
J375,M05,Failed,12.16,1.0,2023-03-20 22:20:00,2023-03-21 00:10:00,,2023-03-22 01:00:00,2023-03-22 02:50:00,110.0
J386,M05,Completed,5.47,0.0,2023-03-21 00:10:00,2023-03-21 01:23:00,,2023-03-22 02:50:00,2023-03-22 04:03:00,73.0
J388,M05,Completed,11.46,0.013333333333333334,2023-03-21 00:30:00,2023-03-21 00:54:00,,2023-03-22 04:03:00,2023-03-22 04:27:00,24.0
J397,M05,Failed,8.52,0.9466666666666667,2023-03-21 02:00:00,2023-03-21 02:23:00,,2023-03-22 04:27:00,2023-03-22 04:50:00,23.0
J399,M05,Completed,12.18,0.0,2023-03-21 02:20:00,2023-03-21 03:40:00,,2023-03-22 04:50:00,2023-03-22 06:10:00,80.0
J403,M05,Completed,11.6,0.006666666666666667,2023-03-21 03:00:00,2023-03-21 04:53:00,,2023-03-22 06:10:00,2023-03-22 08:03:00,113.0
J409,M05,Delayed,12.64,0.9933333333333333,2023-03-21 04:00:00,2023-03-21 04:31:00,,2023-03-22 08:03:00,2023-03-22 08:34:00,31.0
J410,M05,Completed,2.77,0.0,2023-03-21 04:10:00,2023-03-21 05:43:00,,2023-03-22 08:34:00,2023-03-22 10:07:00,93.0
J419,M05,Completed,13.53,0.0,2023-03-21 05:40:00,2023-03-21 06:23:00,,2023-03-22 10:07:00,2023-03-22 10:50:00,43.0
J423,M05,Delayed,12.92,0.9933333333333333,2023-03-21 06:20:00,2023-03-21 08:05:00,,2023-03-22 10:50:00,2023-03-22 12:35:00,105.0
J426,M05,Delayed,7.11,1.0,2023-03-21 06:50:00,2023-03-21 08:04:00,,2023-03-22 12:35:00,2023-03-22 13:49:00,74.0
J427,M05,Completed,10.25,0.0,2023-03-21 07:00:00,2023-03-21 08:04:00,,2023-03-22 13:49:00,2023-03-22 14:53:00,64.0
J428,M05,Completed,11.13,0.0,2023-03-21 07:10:00,2023-03-21 07:47:00,,2023-03-22 14:53:00,2023-03-22 15:30:00,37.0
J430,M05,Completed,12.69,0.013333333333333334,2023-03-21 07:30:00,2023-03-21 08:14:00,,2023-03-22 15:30:00,2023-03-22 16:14:00,44.0
J434,M05,Completed,14.22,0.0,2023-03-21 08:10:00,2023-03-21 09:37:00,,2023-03-22 16:14:00,2023-03-22 17:41:00,87.0
J437,M05,Completed,11.57,0.0,2023-03-21 08:40:00,2023-03-21 09:37:00,,2023-03-22 17:41:00,2023-03-22 18:38:00,57.0
J442,M05,Completed,3.62,0.0,2023-03-21 09:30:00,2023-03-21 11:07:00,,2023-03-22 18:38:00,2023-03-22 20:15:00,97.0
J448,M05,Completed,12.99,0.0,2023-03-21 10:30:00,2023-03-21 11:24:00,,2023-03-22 20:15:00,2023-03-22 21:09:00,54.0
J450,M05,Delayed,4.55,1.0,2023-03-21 10:50:00,2023-03-21 12:25:00,,2023-03-22 21:09:00,2023-03-22 22:44:00,95.0
